date,NGE_all,NGE_DITM,NGE_ITM,NGE_ATM,NGE_OTM,NGE_DOTM
2018-07-09,1162899.4954249617,-148585.12035963373,98895.61179053216,374254.5653722,199598.95253515808,638735.4860867063
2018-07-10,1185300.0694758082,-68759.64022063487,-135098.31293996723,272000.5166672573,881710.275249448,235447.23071970465
2018-07-11,578399.6136673861,-219461.5046377069,-227405.76321134128,17124.22120465315,325134.67160850007,683007.9887032807
2018-07-12,1321878.6346983085,-93006.33805799109,224428.61133693205,217724.98030529998,562871.4522407008,409859.92887336726
2018-07-13,1335233.5056305365,64715.189126282115,222377.85099922435,675982.9829636377,312393.6377794605,59763.8447619325
2018-07-16,1014089.1667474778,-63024.73193823028,182094.71808353974,191034.9492625452,459289.84443382197,244694.38690580113
2018-07-17,792431.7004438299,-126151.78879442581,-29827.551404174068,237080.6509645444,175513.83327071508,535816.5564071718
2018-07-18,1577425.2970257737,-118509.89590236873,313159.9761634754,493138.8164798843,599857.2365626465,289779.1637221358
2018-07-19,618413.3292379524,-137691.13547710777,-8562.822449330124,293514.9840393425,99979.47389207594,371172.8292329712
2018-07-20,683944.5423662295,-86303.71139040601,-715062.2746185518,-116560.79249361285,1297175.2556919823,304696.0651768185
2018-07-23,1877024.4826729372,-70050.86826578726,547021.48641365,771629.5073637192,444305.32196226483,184119.0351990912
2018-07-24,1543652.4076375957,175199.62696580405,206603.65869724416,1451754.3241903903,119753.3891123524,-409658.5913281952
2018-07-25,1034180.2773838905,185279.71278212202,164334.73503509158,923715.905116075,83829.79561859061,-322979.87116798875
2018-07-26,381075.872861173,48015.018493271666,-85864.68849528459,56678.278088493156,460104.64325670834,-97857.37848201604
2018-07-27,611693.0937792938,65792.0078337398,-78238.64675125264,146765.55145636515,540648.6333056135,-63274.452065172256
2018-07-30,640525.9764922145,70116.74732606867,-92503.3379987581,92765.57964511879,588820.7977426313,-18673.810222844942
2018-07-31,797342.293910759,62605.351278846676,-128955.14144795694,158450.31569186575,707300.4873905351,-2058.719002532889
2018-08-01,870592.2086795112,63558.661401708174,-168398.0142379309,163708.9593005468,814832.7623318692,-3110.1601166827604
2018-08-02,180217.5841852408,-191347.93778963783,-548719.7021534396,-468151.15100060485,691523.3257123778,696913.0494165451
2018-08-03,563092.1657983358,-191089.84270878453,-227999.1153427784,-3337.2587407484534,299807.0686792333,685711.3139114147
2018-08-06,299001.9561357447,-323173.6605659644,-583679.198900566,-256367.79154037614,599927.3481525929,862295.2589900575
2018-08-07,1001559.348304111,-161425.5608245703,-178846.42760991235,84120.93606079154,590683.4699815314,667026.9306962704
2018-08-08,1216617.86604226,-94479.22408569755,-73765.4971577295,426738.83502181014,443425.2334789095,514698.5187849682
2018-08-09,1387547.2669553822,17919.807331558317,261734.98838366504,264720.13415553386,617231.608377442,225940.72870718408
2018-08-10,990916.1002569934,-21102.893401490146,122536.75396327034,169884.1482229809,457993.91647879663,261604.17499343504
2018-08-13,534710.191728902,-125298.43061068567,-429773.7955033248,-67096.69972501707,554695.2066972798,602183.9108706493
2018-08-14,1137223.3615231141,-5295.133414728625,-725713.6196479006,-62061.38536812842,1542203.4143155336,388090.0856383374
2018-08-15,796229.9781352608,-342418.118186348,-349017.0319139826,-406944.92304997845,529040.2236432417,1365569.827642329
2018-08-16,507210.89568771096,-340191.21692129486,-480911.94555779675,-193269.872970385,458345.24487674143,1063238.6862604464
2018-08-17,543225.3198416112,-194875.96062780143,-472697.6774247242,-155313.068178806,453072.2512430111,913039.7748299309
2018-08-20,210082.519148265,-270393.5822611764,-234037.97767966148,111401.91546018654,-49774.82873547124,652886.992364387
2018-08-21,1880420.716077928,-90712.28151010352,116298.9330736344,737974.0907819568,732269.7075137896,384590.2662186504
2018-08-22,2226900.526653494,-104450.6765125446,-91378.28992381011,1777023.6643604527,376367.73017573205,269338.0985536665
2018-08-23,351381.3844386535,-108354.53311723257,-23707.0064915329,128837.22976980277,143660.10768268886,210945.5865949269
2018-08-24,496136.79122959916,-101170.40887105283,-76322.08008118294,141338.9727170228,213564.98525685025,318725.3222079626
2018-08-27,715131.1655711671,129755.57017502276,337406.14160167135,490364.3672465511,-81843.74997813173,-160551.16347394616
2018-08-28,559515.3452900089,96386.24860972958,248173.66631795562,322308.48221968464,-42728.683354755514,-64624.368502605124
2018-08-29,542409.2980537689,-25865.41629923883,104613.78602931969,80864.64318790712,205082.10701798683,177714.17811779573
2018-08-30,370762.0430974853,18823.525990112743,-272831.4764746508,1863.2082979774568,639580.7140020279,-16673.928717982373
2018-08-31,512589.84512037504,-86570.94222797843,-134408.24523687296,123487.5649375408,291739.2286642064,318342.2389834798
2018-09-03,305486.33923218213,-117781.38467407059,-339830.0667265803,-7003.556146953022,405256.47766334563,364844.8691164409
2018-09-04,607136.4484590897,-144888.34819112084,-350025.68276573747,37658.18767955259,602273.4799020796,462118.81183431565
2018-09-05,664691.5883856681,-19942.987714784016,-117685.50389729504,317960.9775644385,349059.620650139,135299.48178317072
2018-09-06,489607.8459309032,-86896.54546864254,-284699.1588320307,69127.66262965405,454983.45274011325,337092.4348618081
2018-09-07,386704.58066593297,-301718.33443565574,-172343.99453445664,-65238.91720250982,183932.19114072365,742073.6356978312
2018-09-10,528517.9095130982,-296430.67736902484,-186748.41236730176,-69478.20016529411,186928.7189294775,894246.4804852413
2018-09-11,643405.3477523304,-253381.09280926335,-163054.1412202844,89321.50611525448,199314.66162181413,771204.4140448086
2018-09-12,607251.3463795986,-478476.64382273477,-435442.2002161786,-489992.7272607251,498492.5515108142,1512670.366168424
2018-09-13,848998.7239796282,-59251.069175495766,-508836.53767218196,-59975.712623156025,663637.3774274236,813424.6660230389
2018-09-14,1547896.1755726053,-139734.65485719393,-121828.81136858085,423879.4138895625,449830.0886792053,935750.139229611
2018-09-17,929304.7854668116,-146484.03196480678,-624554.1393574732,-105224.07790571288,1010125.999262233,795441.0354325692
2018-09-18,895214.1712490413,3865.6462972669688,-818560.3796109445,-281088.06785574765,1804690.1164197924,186306.85599867324
2018-09-19,2158840.619397401,74518.81021952807,-38068.28287221247,1218361.9424277763,1143287.4219316442,-239259.272309336
2018-09-20,1469384.2054345366,67102.79326962982,897545.2592111024,809890.842742942,-136406.23950519366,-168748.45028394496
2018-09-21,2354232.2787974663,110295.14765483889,130806.17387773836,1963128.7860994446,554951.2447210108,-404949.07355556276
2018-09-25,1136998.9460940221,115647.7887081,597856.9322716645,583219.6207761846,25132.12589667272,-184857.52155860048
2018-09-26,2094357.1538119768,232265.88201274845,331309.6251061372,1654606.3655061498,256854.73346585315,-380679.45227891137
2018-09-27,162068.45286050858,186090.11846073304,41700.06059822152,-20606.331802938017,27060.694130917487,-72176.08852642588
2018-09-28,696408.0869273287,317419.8391720398,302996.3394665091,488448.1135743725,35613.9150433793,-448070.1203289727
2018-10-08,191198.03910975438,-121158.28162400244,-681481.3451457339,-299408.80397662177,331113.7023085663,962132.7675475469
2018-10-09,536001.1642518085,-87392.3600563706,-468944.1261700362,-100390.55907359149,411479.3905910142,781248.8189607924
2018-10-10,698047.7466154578,41033.65787066215,-671063.6851242085,-396168.86098196125,1169468.7043543071,554777.9304966596
2018-10-11,38959.40591731295,-310538.5149668168,-329662.47101839876,-723373.8614337752,92473.52102119965,1310060.7323151035
2018-10-12,1138132.8224938717,-379012.000120757,-223332.14843710215,-101373.14265527017,347827.47356934147,1494022.6401376592
2018-10-15,943155.6676558447,-317981.5952062838,-179933.55904359047,-123976.49587485101,264461.2169621069,1300586.1008184613
2018-10-16,1271764.7867753524,-311463.6133922804,-211555.84846491343,16364.458254830912,420798.4524930505,1357621.3378846655
2018-10-17,1533712.3647367922,-237261.6498503372,-275005.86530140735,62159.43728383817,487403.3484898107,1496417.0941148864
2018-10-18,1232540.5879493356,-193844.5324862798,-639928.3985802517,-193512.56162324862,858758.8778631745,1401067.20277594
2018-10-19,1441802.1529784603,-371653.0484465802,-443824.2886020967,-226292.68429330876,644574.7076059709,1838997.4667144748
2018-10-22,3435072.4221466375,133603.85382257524,1476397.1381891149,1305255.6066435273,461273.1390043362,58542.68448708777
2018-10-23,2315040.1643246044,-58421.315668289346,-116027.81936395331,360545.76093072235,1591034.3638208166,537909.1746053098
2018-10-24,3651349.6572483713,65694.7805122773,34159.70627211925,2703706.058867618,532207.0028014707,315582.1087948872
2018-10-25,404601.15919923736,-158829.4490935111,-211144.3720757529,35219.62838323531,169394.7761717682,569960.5758134975
2018-10-26,603623.9759540628,-152749.97592821662,-221127.48650036144,14088.176853507175,298411.4249957163,665001.8365334172
2018-10-29,467689.68659931794,-289085.2177842627,-430726.60331044253,-115534.88397963025,540767.9089234277,762268.4827502257
2018-10-30,734285.6935283742,-293955.5712016687,-156673.1157219066,126824.16254411952,189553.27716968162,868536.9407381484
2018-10-31,912524.0210176278,-127322.45761166664,-141686.06623661425,140380.38920996536,399454.2131941463,641697.9424617969
2018-11-01,1125770.3905244004,40210.99290529586,-160735.19667769334,251970.57059490483,714429.1238149398,279894.8998869533
2018-11-02,1139591.1539315716,6426.828278084635,146142.15735973848,166861.06796067907,414162.95733473636,405998.14299833414
2018-11-05,903406.493785413,9401.485158885625,83051.84082099568,99577.85353566636,291706.2145227139,419669.0997471523
2018-11-06,896404.0403178982,-82539.06055450338,-102171.56421543087,77776.79582181724,257169.33647768182,746168.532788334
2018-11-07,1210242.0316875074,-14887.18374249473,67489.39185285376,161434.95515983616,403289.84696132457,592915.0214559862
2018-11-08,1056901.154148919,-14286.962481612427,54235.44054992037,143634.38726724032,343872.20388763235,529446.0849257369
2018-11-09,767650.5252046105,-91215.98582741263,-388497.45004116587,-24333.830384459696,607151.7225027878,664546.0689548611
2018-11-12,944479.9879124304,-90622.39094245416,-625038.6884158357,-170013.2120606592,1227114.8146363422,603039.464695036
2018-11-13,1102638.537547179,-85685.82246093982,-373426.0623551025,171382.1354812786,794226.904113945,596141.3827679974
2018-11-14,1255402.8221837948,-104741.55662583341,-386097.96365937375,174055.24390514893,907494.6241964669,664692.474367386
2018-11-15,1382406.9228556613,-69341.30223416805,-378718.5307547367,293682.21006617765,956497.0532700517,580287.4925083348
2018-11-16,1684803.597463952,21368.2829831173,-91789.69853057392,775591.6909698485,453480.1277011902,526153.1943403692
2018-11-19,1450183.2444952866,353.0369370569824,-117266.20425292396,593950.4467142769,491478.54885936365,481667.4162375147
2018-11-20,1041618.7312869374,-58321.23272797045,-457326.73831511976,156724.11973496433,936674.5322456986,463868.0503493644
2018-11-21,1339521.3073189799,-37491.61415937991,-407423.8016472816,358625.58074592275,976071.9944209657,449739.1479587542
2018-11-22,894758.2614175826,-236243.09972269105,-386300.09324081405,109807.46137889056,584765.6794803807,822728.3135218162
2018-11-23,1040012.7142294347,-124543.20807865981,-307129.55843992805,440630.1094875741,441271.3894342813,589783.9818261687
2018-11-26,975467.8694174392,-8075.398414236319,-1139838.3764181002,-372147.08298485354,2253594.755344429,241933.97189019877
2018-11-27,1389062.9293332146,-147239.16053872855,-936307.5320710263,-135363.9465578117,2378146.7993948823,229826.7691058996
2018-11-28,1662845.3128505656,-80986.07992347481,-190086.7886711398,1557954.7400970906,121864.3283761543,254099.11297193624
2018-11-29,404818.24263653485,-98556.51573819367,-136411.97223665513,137249.87423766463,138242.92642150872,364293.92995221075
2018-11-30,155118.18943836493,-63744.908136035956,-92111.70676978884,29005.151232854696,49895.7424441537,232073.9106671809
2018-12-03,795660.3661151724,86970.5072171309,633605.8748018709,233301.34284457995,-90990.2400526281,-67227.11869578133
2018-12-04,943593.7383568399,98569.84257813373,658530.9614416438,313256.99583214836,-67373.10673109349,-59390.954763992224
2018-12-05,743004.3476204234,80946.83386373632,577126.9059057103,267527.82678016054,-93628.3351598042,-88968.88376938028
2018-12-06,462992.87985105906,12562.752290461372,-335081.1761793115,139740.6039707571,314974.94340189314,330795.7563672586
2018-12-07,558078.473832937,57648.91083105911,-514952.1313493973,-13405.322580996435,822026.5767865914,206760.44014568115
2018-12-10,249799.49272902496,41743.61550001083,-1168039.337288522,-398724.44662954996,1214443.5315228244,560376.1296242645
2018-12-11,523413.10163603164,65747.21114739309,-1261366.0248726057,-332929.9719047346,1792400.838700817,259561.0485651614
2018-12-12,664535.4993668757,67439.21040464968,-268023.3336845064,270787.18658537325,232559.36442488944,361773.07163647073
2018-12-13,1442344.3069938915,244130.44930614598,-378703.45947854896,290952.0947574475,1649134.1641069867,-363168.94169813883
2018-12-14,1190430.148638714,-38941.57385859452,-374280.07766737154,215268.41535640368,540112.5257830317,848270.859025245
2018-12-17,1072036.6160296416,33696.55737140597,-215419.01060119935,400777.69458746724,267055.60577358515,585925.7688983823
2018-12-18,741188.8390874024,24932.20319244128,-889998.6590832708,-187906.03405227116,1136120.0740065733,658041.2550239294
2018-12-19,761407.0238958979,15842.469106426914,-473466.07924264134,15666.779679833446,805864.393247053,397499.4611052271
2018-12-20,-499.3788089649752,-325421.7099695671,-944642.3195323026,-1770603.8209889587,855791.8666314078,2184376.605050456
2018-12-21,174479.92707954533,-267768.3399584489,-1499377.0757632437,-819767.0581211171,1043377.0011176094,1718015.3998047463
2018-12-24,868235.8874702891,-286137.70476505824,-1107136.2575456472,-358170.84804862575,1543769.6260438622,1075911.0717857582
2018-12-25,-743885.9552141139,-565282.2498400214,-1514172.742513353,-993487.6370055767,1123824.3697307766,1205232.304414062
2018-12-26,906497.5177775854,-498100.81209698186,-301504.3393968714,875407.513737862,-480052.2252474419,1310747.3807810186
2018-12-27,483007.9654738284,-171638.11548001293,-452226.1584324794,-100131.44899736252,319731.1117799898,887272.5766036927
2018-12-28,493689.1759614642,-439372.8969898812,-109160.63649303396,-102559.34237918642,-373761.9502788269,1518544.0021023923
2019-01-02,592742.9259880218,-313944.50969972415,-948760.1573267494,-219696.7069015127,960148.2674856632,1114996.0324303447
2019-01-03,753981.2967797183,-280508.1977406791,-952271.5148573542,-297676.87420417747,1085155.4088735671,1199282.474708362
2019-01-04,1332838.5725244964,-21103.82016158983,-493355.9232245944,137307.59057581436,1310621.7575906795,399368.9677441865
2019-01-07,1502432.5232377965,36041.70437586104,-474151.42150590965,85974.07380459213,1479640.957686542,374927.208876709
2019-01-08,1377665.0832643183,-67507.76351341204,-414143.2654152846,99513.09903517086,1365580.214011975,920249.0739938536
2019-01-09,1731181.3120002318,44373.529555396584,733106.0927664904,314952.0233669216,414183.5615180889,224566.10479333287
2019-01-10,1693133.1484986478,-68449.2991873404,1013392.7410576891,486668.2000252488,-840380.7285762727,1101902.2351793204
2019-01-11,1512308.2192575475,-67987.5558724025,991573.7360735503,537662.8694530907,-920531.9079681998,971591.0775715063
2019-01-14,1272699.7706310367,32789.22059797397,-100969.77411441697,232417.25893002236,388915.301569612,719547.763647845
2019-01-15,2145678.8589510564,105160.51728058944,190448.0333099896,326958.4919038683,1622240.30023175,-99128.48377513955
2019-01-16,1977358.8632301297,-60763.283957184,530870.9893727467,1720985.321472378,-371204.64886980713,157470.48521199403
2019-01-17,2794467.9979883246,8207.142936915261,1791779.8010041267,1938824.3824129454,-712534.376836698,-231808.95152896328
2019-01-18,2086161.9023994748,11311.062827426256,1334372.3483536444,1801918.7968067518,-826000.9821450058,-235439.3234433442
2019-01-21,1812650.6860098736,73656.2701189772,150891.45106679405,2120048.174389647,-152689.3412742624,-379255.8682912828
2019-01-22,1720559.1851080004,225986.52843867033,332605.51784702245,200883.35882688407,1439943.1356060728,-478859.35561064666
2019-01-23,1226278.4792996682,18000.596194608108,139653.01412613416,997372.6385977138,-34060.4760737489,105312.70645495888
2019-01-24,869733.5171405901,4487.816555491881,209224.14186534844,370902.9327132193,124323.25413848856,160795.37186804158
2019-01-25,1044307.8956509219,-10704.942243435013,150509.5375469447,507197.2965250511,259193.10694800492,138112.89687435655
2019-01-28,853303.3942287778,88573.76525986099,795112.7562190868,390388.781978574,-146986.45166556677,-273785.45756317605
2019-01-29,848747.5794024831,-6782.37892814714,-5828.159565733571,284015.28465750976,291416.54899800674,285926.28424084675
2019-01-30,906007.1190886367,63764.05694745747,652821.4807454958,392116.7720221067,-53515.76062755985,-149179.42999886314
2019-01-31,568449.0607085386,304571.0936123787,600970.0441762332,600878.5375377054,-282672.86411111,-655297.7505066689
2019-02-01,835327.5085710827,299333.70674315543,326372.18659288145,561264.6059990651,481618.3482115811,-833261.3389755996
2019-02-11,1241481.2291200077,61638.73860487889,1016971.1536661496,620367.8313595122,-37767.03186466545,-419729.4626458681
2019-02-12,1309759.340066513,226362.61433368752,537671.1485997564,1587002.261083672,-169749.63967381325,-871527.0442767894
2019-02-13,1056490.0028679036,235343.34672529777,1742499.8020084486,980712.3170737012,-848358.893007834,-1053706.5699317076
2019-02-14,457860.847486618,706939.735713708,650404.2875287586,1203554.8878608337,-556273.7401111124,-1546764.3235055692
2019-02-15,431468.6616922347,354971.7915001493,-135458.55926623679,-73128.93432849087,1041941.1290794825,-756856.7652926687
2019-02-18,1044501.4692663085,208878.4747797389,526602.7476330885,333100.5103198576,228938.17807586445,-253018.4415422402
2019-02-19,863890.2966008028,331947.8092890161,276133.07543385227,735727.9391863425,634731.4273097753,-1114649.954618182
2019-02-20,724736.9913418293,305594.8000694616,316990.95696889487,735245.6182599501,-37954.89491546317,-595139.4890410167
2019-02-21,1023103.9468900217,201117.08892341383,139877.15455397952,925705.2975523314,714283.5812672246,-957879.1754069262
2019-02-22,587002.9864592729,102044.24830218437,-319674.67352780397,-68056.87168488419,826433.8386780932,46256.44469168468
2019-02-25,1014096.3367676111,655737.8442947292,1707077.4805419263,772495.0521944469,-302263.412572623,-1818950.6276908694
2019-02-26,-55003.865235867444,425140.5451527149,766556.7151219458,804408.5075738754,-919868.8775143108,-1131240.7555700932
2019-02-27,201101.4978726888,330046.9597812784,-60953.916916597635,-74427.76541192038,862920.8600442145,-856484.6396242854
2019-02-28,287775.85075817537,318207.3170727624,-112152.63858838033,126713.49859114632,587420.8847510875,-632413.2110684402
2019-03-01,554900.9908729033,271498.23594204965,129317.19086483575,157564.98881287995,354931.263033931,-358410.6877807928
2019-03-04,398800.1018163911,912917.2090682781,375151.2000747266,337447.8715822836,710475.701596221,-1937191.8805051171
2019-03-05,85742.76899355976,201797.13578567354,473623.015633811,246934.2288285431,-547528.893848558,-289082.71740591037
2019-03-06,209440.6762509374,154956.8009189926,460079.53081765206,271329.6888684062,-536721.4656904284,-140203.87866368424
2019-03-07,279100.5408645682,158333.31327369428,-95950.67338129168,119587.92236229253,292999.30814494553,-195869.32953507127
2019-03-08,-271920.8949829973,-193157.46838146797,-628985.4490002736,-465491.2083351814,645082.3471424903,370630.88359143585
2019-03-11,545691.8953201249,-158076.43534503717,-284835.6584604159,11297.609332007938,283205.7992937865,694100.5804997832
2019-03-12,1119833.508951651,60484.26194331009,-239841.03151717037,91510.70593083487,836876.5137061655,370803.0588885129
2019-03-13,346718.7995661339,-144232.91186358573,-319588.46611526486,-98293.62503210094,243737.2520207262,665096.5505563598
2019-03-14,228842.1294056205,-147101.74734219455,92201.95134884934,21562.89326647669,-482999.0352997399,745178.0674322317
2019-03-15,1002500.8913035328,60398.92608192752,243701.13071226445,265749.1647706011,-114608.82233916386,547260.4920779015
2019-03-18,1632094.512440484,193307.85967876698,225518.51957911503,801493.7051487546,590079.8893294542,-178305.46129560936
2019-03-19,1369426.5794598563,140446.89643803996,729774.0002903887,455801.17792133987,-44727.261701008305,88131.76651109755
2019-03-20,989238.7818403123,186902.36113630445,31677.866997133067,492985.4185773884,643703.2514560305,-366030.11632654443
2019-03-21,1969185.3497014577,126487.82849134755,702344.573155409,605696.877135932,156887.77743021538,377768.2934885563
2019-03-22,1436542.974099501,-115036.35268473174,353403.4262324396,1112202.8493980956,-986985.6083181913,1072958.6594718893
2019-03-25,148884.30645114463,-116056.87026514148,-330113.5275906438,-316375.71203387016,363551.78133651894,547878.6350042806
2019-03-26,-688723.1776355887,-114732.65490601803,-396417.0821908633,-651175.3968785359,-27486.97877546912,501088.9351152984
2019-03-27,1390622.4692118838,-6083.8051452167565,-166305.0552754639,773521.5368183535,707264.7538957072,82225.0389185024
2019-03-28,556507.8087470587,27971.328464448394,-210639.58468368475,85982.27699683269,650221.8687133342,2971.9192561283708
2019-03-29,584300.0090213828,107276.72506918025,554044.5495117684,236440.82213769783,-207296.70910231676,-106165.37859494798
2019-04-01,386808.66934765084,480604.9196611041,508046.17514586414,398620.6580745231,561416.8653379244,-1561879.948871766
2019-04-02,416201.2519041328,430950.590706726,481606.76778593095,326132.84106111305,529337.0489782268,-1351825.996627864
2019-04-03,429616.98430255195,690152.7812416509,127469.11638083373,308967.57816802955,1054137.0596834654,-1751109.5511714276
2019-04-04,472168.17508476786,483594.5406376846,573475.9398407072,475580.109793562,113291.77915435773,-1173774.1943415436
2019-04-08,380139.5310865296,627005.0345613438,548785.599860628,181578.2207145603,252417.97730292426,-1229647.301352928
2019-04-09,682210.3611585796,619749.3738663183,816790.4831721905,1334726.054349884,-494736.19657230517,-1594319.3536575092
2019-04-10,259713.8667578753,509588.955491463,57648.21970917622,142830.0826320008,673505.83550934,-1123859.2265841053
2019-04-11,351401.3429813534,241204.4209738669,470074.9887558674,567437.9512535394,-221395.3487572393,-705920.6692446808
2019-04-12,403346.2592668012,267247.312596202,40518.59625790035,162214.85293887206,803640.561300508,-870275.0638266823
2019-04-15,1494925.1175961625,345583.01196008787,777331.0668397034,379702.08424302295,197947.37583817588,-205638.42128482834
2019-04-16,1914797.0102910101,171783.37876234253,1181571.7517896192,2169383.0484921522,-662701.4131856128,-945239.755567491
2019-04-17,2078811.1078116037,537124.1647921097,1353773.1413439056,1547711.9364847844,-433574.9091349987,-926223.2256741975
2019-04-18,1941159.8513250425,457730.1406300457,376714.5759851521,1589076.6730826432,425929.508342352,-908291.0467151522
2019-04-19,2761790.795223414,238982.2672032719,1361747.085665228,1990484.4855427253,-261610.11766181467,-567812.9255259968
2019-04-22,1631883.5438726218,-118497.24412824059,994922.846868566,1898956.3929696758,-2137017.907650888,993519.4558135064
2019-04-23,2193114.238478018,185203.78274567862,658524.3238154503,2270328.2500996646,-664810.7548106846,-256131.36337209318
2019-04-24,564499.3791031502,-57780.278325882595,-242067.2655645613,-726877.8678158545,1272701.9969392475,318522.79387020227
2019-04-25,1048389.6466402845,-99202.01621874323,90829.68837794196,188427.82185438345,352258.6211936434,516075.5314330596
2019-04-26,980752.1332325069,-39165.36698389225,-730139.7124993857,29641.683916359325,1417816.4677205123,302599.06107891304
2019-04-29,1244618.848916485,-122325.54943145154,-166678.03933581978,341016.1298737258,514550.488257408,678055.819552623
2019-04-30,1476611.5718057472,-51772.76129166994,-99662.40893750318,491873.02785662934,540687.1086385875,595486.6055397042
2019-05-06,362202.9977996899,-502474.18929634686,-768272.7460521675,-956197.8991378715,612394.110516899,1976753.7217691785
2019-05-07,83581.89840258565,-334292.68483621546,-761329.677580894,-1074992.4479290834,672289.9883444998,1581906.720404277
2019-05-08,212442.8987724865,-239641.34346295078,-613246.1356958931,-842160.8288371025,719453.3006242651,1188037.9061441673
2019-05-09,-731443.3935260074,-595875.5252114227,-1166753.4237507442,-1439785.1078992034,433449.5746195441,2037521.088715818
2019-05-10,945045.3766748076,-421631.8076137482,-717185.1412117156,-665994.6494688328,865632.2094277913,1884224.765541312
2019-05-13,810004.1657164637,-265544.9909980135,-741763.3426047191,-675686.5296037141,1104174.5693291812,1388824.4595937284
2019-05-14,889802.8399718907,-156154.4594997301,-710841.5192676845,-563298.9898562981,1352760.782501908,967337.0260936967
2019-05-15,1161923.3914851667,-193817.25426675833,-172815.0048802083,332262.7859863909,166371.2906759996,1029921.5739697432
2019-05-16,1821027.632208189,-25438.856109858607,-64333.07873592549,1090194.8244916308,863953.0641333307,-43348.32157098851
2019-05-17,715162.7999624889,5193.890392735862,-622713.3128826274,-1013901.8240890666,1782804.6337684789,563779.4127729654
2019-05-20,-66419.18575016037,-104174.64522048357,-874324.0223925373,-900449.3002226418,789118.1972291912,1023410.5848563118
2019-05-21,2236313.993300233,-34199.68540394702,864571.3355556182,1481616.5522111356,-516021.36304350104,440347.1539809278
2019-05-22,1302508.727482412,-106936.46471119742,-176210.34203111066,669838.051860922,384809.57173993334,531007.9106238643
2019-05-23,740935.6479717349,-193760.7006823779,-611503.2598952816,-175796.26876083668,1142055.5792935528,579940.2980166781
2019-05-24,827464.1823532814,-104821.57955149523,-648280.434630522,-138848.3987301055,1196799.6379642738,522614.9573011303
2019-05-27,1414827.283435274,-113381.07379939509,-612457.2481996403,156133.37972426135,1431265.5665451367,553266.6591649107
2019-05-28,1504920.4074406708,-271.05557753064204,550330.8045957626,417696.6254473346,161367.35649497877,375796.67648012657
2019-05-29,1704506.06138995,44343.031435950164,-274322.3058253351,577404.0887496781,1169037.214772476,188044.03225717996
2019-05-30,1874618.0286902739,72390.11879409189,-268454.77198060433,663559.0624109553,1264370.3627333778,142753.256732455
2019-05-31,1964064.7417278774,37223.28302240747,-272167.5868183003,540669.247332968,1274308.343373978,384031.4548168238
2019-06-03,2089064.1916053472,54378.567496821604,-295496.2198938244,727119.2840428271,1413866.0662719435,189196.49368758034
2019-06-04,2294045.6367870327,79764.57981048644,-268937.80259456305,1059306.9865976723,1508156.1531170635,-84244.28014362766
2019-06-05,2617102.5737418663,50160.59432808374,-313323.47587669466,846565.6450280619,1711645.3931796611,322054.4170827521
2019-06-06,2406038.5591460597,82535.11046302115,-293131.05846836825,901757.6373615293,1811253.7755615925,-96376.90577171324
2019-06-10,2275170.596916048,25039.065194679628,808523.1593197038,884259.10442718,358211.8885559123,199137.37941857404
2019-06-11,3274335.528241666,-34879.308477231505,2410828.6813059603,1295399.9675366292,-189696.40755524533,-207317.4045684475
2019-06-12,3210331.0726132663,157477.23210658814,1828362.950722163,1134003.8392276592,-110200.54599314975,200687.59655000502
2019-06-13,4262124.581504144,70953.73328335208,1651276.0166224432,1372337.434418324,633236.1773245577,534321.2198554692
2019-06-14,3927061.3557783123,140385.8519149571,1486892.4137334123,1237081.8110708508,634000.7062886725,428700.5727704216
2019-06-17,3246751.642514509,116078.41014073038,1582169.7210003773,1220154.5976732003,134656.56965895696,193692.34404124296
2019-06-18,4298265.528592914,32186.26757300386,1210597.1189834909,1228455.191949476,1242372.1431633458,584654.8069235994
2019-06-19,4919097.475730398,169020.41433700378,1791613.7710423542,3230927.9633398023,639774.0366729465,-912238.7096617114
2019-06-20,1956233.9395414032,465193.3620538984,2126552.397108269,2589572.9794116355,-1740574.0710254246,-1484510.7280069732
2019-06-21,2577621.5529925385,412070.55949552334,1330986.8508495428,923384.4009624885,-141456.13678478822,52635.87846977124
2019-06-24,3204736.910814869,294371.1498043821,1462694.7669219847,3693136.9447128796,-2444002.5362967285,198536.5856723548
2019-06-25,1560627.4409701303,167241.61662535218,91891.71910102619,-370617.8679810264,1558513.449680232,113598.52354454529
2019-06-26,2635564.5639103446,78542.07026710873,498996.06972435926,1467873.9775804789,161172.48921749298,428979.95712090784
2019-06-27,1759777.3405229766,235345.8203145235,984373.878296542,1210020.6615043862,-1150476.2454101162,480513.2258176408
2019-06-28,1780444.588412338,258927.95940937483,52210.87756066775,324450.6736670262,795489.5577081897,349365.520067079
2019-07-01,2497128.911933057,565477.4478457174,1056071.754474081,807106.7036407017,-33325.14143027575,101798.14740283112
2019-07-02,2649769.3760355953,487322.63456863526,976065.3503362576,784772.9809457541,129015.2008277697,272593.20935717947
2019-07-03,2508506.746754164,512341.39951162226,1083720.421062026,883165.0669539206,-14294.902041928377,43574.761268520495
2019-07-04,2473872.951606093,277170.6760066909,548330.4637141083,1274402.4319993579,139466.6360877084,234502.74379822495
2019-07-05,3071681.5835636295,557786.7980030267,228013.87021529145,1584422.0521061625,1066787.2796081938,-365328.4163690463
